Image,Accuracy,F1,Jaccard,Recall,Precision,Dice
ISIC_0012721.jpg,0.901336669921875,0.3018786439213993,0.17777212614445576,0.17777212614445576,1.0,0.30187864388880603
ISIC_0013329.jpg,0.992523193359375,0.8082942097026604,0.6782665791201575,0.6832010582010583,0.9894636015325671,0.8082942093864264
ISIC_0015419.jpg,0.39593505859375,0.2097257156545694,0.11714725362949087,0.11714725362949087,1.0,0.20972571565038275
ISIC_0016014.jpg,0.9904327392578125,0.8900964066608238,0.8019583070120025,0.8267665255617063,0.9639331814730449,0.8900964065048034
ISIC_0013517.jpg,0.9873046875,0.0,0.0,0.0,0.0,0.0
ISIC_0009969.jpg,0.8130950927734375,0.5488896254557507,0.3782549109182275,0.3782549109182275,1.0,0.548889625435536
ISIC_0012837.jpg,0.280426025390625,0.0,0.0,0.0,0.0,0.0
ISIC_0011347.jpg,0.211273193359375,0.0,0.0,0.0,0.0,0.0
ISIC_0005548.jpg,0.8918304443359375,0.11109717868338558,0.05881571959638874,0.05881571959638874,1.0,0.1110971786694549
ISIC_0002489.jpg,0.93359375,0.3420018143332325,0.20627393762538757,0.20627393762538757,1.0,0.34200181428152376
ISIC_0000379.jpg,0.6942901611328125,0.35667726294833507,0.2170463871194654,0.2170463871194654,1.0,0.35667726293688223
ISIC_0000263.jpg,0.91802978515625,0.7687473095135601,0.6243619327319768,0.6243619327319768,1.0,0.7687473094804672
ISIC_0000376.jpg,0.8157196044921875,0.33922416151447177,0.20425644066679843,0.20425644066679843,1.0,0.33922416149591156
ISIC_0000121.jpg,0.7479400634765625,0.1562899024464988,0.08476923929303562,0.08476923929303562,1.0,0.15628990243851626
ISIC_0012246.jpg,0.9315185546875,0.6541307028360049,0.4860284012826386,0.4860284012826386,1.0,0.6541307027855942
ISIC_0013184.jpg,0.7624053955078125,0.0011546603374174096,0.0005776636713735559,0.0005776636713735559,1.0,0.0011546603373433408
ISIC_0012151.jpg,0.800750732421875,0.3747965144115676,0.23061513080367665,0.23061513080367665,1.0,0.37479651439362266
ISIC_0013664.jpg,0.9521636962890625,0.0,0.0,0.0,0.0,0.0
ISIC_0010267.jpg,0.4686126708984375,0.010006538363135004,0.00502842775920688,0.00502842775920688,1.0,0.01000653836285054
ISIC_0000287.jpg,0.8274688720703125,0.6404655155966803,0.4710917765927589,0.49905847373637263,0.8936906557813471,0.6404655155763151
ISIC_0014696.jpg,0.65570068359375,0.46546005875106605,0.30332221810547116,0.30332221810547116,1.0,0.4654600587400393
ISIC_0012520.jpg,0.9665069580078125,0.5105908584169454,0.34281437125748504,0.34281437125748504,1.0,0.5105908583031012
ISIC_0014581.jpg,0.7168731689453125,0.0,0.0,0.0,0.0,0.0
ISIC_0014473.jpg,0.8768463134765625,0.008841950141225593,0.004440606882940668,0.004440606882940668,1.0,0.008841950140139757
ISIC_0012879.jpg,0.9847259521484375,0.6403162055335968,0.47093023255813954,0.47093023255813954,1.0,0.6403162053035156
ISIC_0010262.jpg,0.9612274169921875,0.7807403572353093,0.6403397027600849,0.6403397027600849,1.0,0.7807403571679402
ISIC_0013166.jpg,0.937408447265625,0.6579386257505003,0.4902448117310799,0.49091587854654056,0.9972194135490394,0.6579386256956355
ISIC_0007796.jpg,0.9542083740234375,0.0,0.0,0.0,0.0,0.0
ISIC_0010059.jpg,0.95880126953125,0.6599496221662469,0.4924812030075188,0.4924812030075188,1.0,0.6599496220831298
ISIC_0014092.jpg,0.98046875,0.0,0.0,0.0,0.0,0.0
ISIC_0012770.jpg,0.97772216796875,0.0,0.0,0.0,0.0,0.0
ISIC_0010192.jpg,0.9577178955078125,0.875152061275062,0.7780181046222863,0.7839212204374849,0.9904140322251682,0.8751520612356318
ISIC_0005666.jpg,0.916656494140625,0.0,0.0,0.0,0.0,0.0
ISIC_0014619.jpg,0.919342041015625,0.0,0.0,0.0,0.0,0.0
ISIC_0011398.jpg,0.7691497802734375,0.582590702165816,0.4110250321174135,0.4110250321174135,1.0,0.5825907021497423
ISIC_0014567.jpg,0.92828369140625,0.44549315714959886,0.286581663630844,0.286581663630844,1.0,0.44549315709703946
ISIC_0014968.jpg,0.65838623046875,0.340209831427561,0.20497159090909092,0.20497159090909092,1.0,0.3402098314175348
ISIC_0013733.jpg,0.9624176025390625,0.0,0.0,0.0,0.0,0.0
ISIC_0015037.jpg,0.50225830078125,0.2380640941792021,0.13511507052709726,0.13511507052709726,1.0,0.2380640941736414
ISIC_0010238.jpg,0.695037841796875,0.24048035266398116,0.13667386609071275,0.13667386609071275,1.0,0.24048035265484227
ISIC_0011112.jpg,0.500274658203125,0.5177014608859567,0.34925586663222524,0.34925586663222524,1.0,0.5177014608783327
ISIC_0012143.jpg,0.8131103515625,0.0,0.0,0.0,0.0,0.0
ISIC_0014222.jpg,0.7042236328125,0.0,0.0,0.0,0.0,0.0
ISIC_0013946.jpg,0.8293609619140625,0.0,0.0,0.0,0.0,0.0
ISIC_0013084.jpg,0.7763671875,0.29019759783029836,0.1697258101065035,0.1697258101065035,1.0,0.2901975978162438
ISIC_0000110.jpg,0.9017333984375,0.12117903930131005,0.06449738524113888,0.06449738524113888,1.0,0.1211790392847736
ISIC_0014187.jpg,0.991790771484375,0.0,0.0,0.0,0.0,0.0
ISIC_0013518.jpg,0.6163330078125,0.0,0.0,0.0,0.0,0.0
ISIC_0012710.jpg,0.98822021484375,0.0,0.0,0.0,0.0,0.0
ISIC_0000299.jpg,0.449310302734375,0.29854227405247813,0.17546264564770392,0.17546264564770392,1.0,0.29854227404667555
ISIC_0001852.jpg,0.9786224365234375,0.0,0.0,0.0,0.0,0.0
ISIC_0010554.jpg,0.889678955078125,0.3291890888847653,0.19702354509107065,0.19702354509107065,1.0,0.32918908885422254
ISIC_0014331.jpg,0.6759490966796875,0.0,0.0,0.0,0.0,0.0
ISIC_0014637.jpg,0.9642791748046875,0.550240153698367,0.37953882851842036,0.37953882851842036,1.0,0.5502401535926531
ISIC_0000200.jpg,0.8607177734375,0.6323209538387174,0.46233138952700714,0.46233138952700714,1.0,0.6323209538132474
ISIC_0001133.jpg,0.7760467529296875,0.2244649933949802,0.12642104636628773,0.13384586300333984,0.6950261780104712,0.22446499338311943
ISIC_0010248.jpg,0.692596435546875,0.17217291255752795,0.09419540488287396,0.09419540488287396,1.0,0.1721729125504531
ISIC_0014683.jpg,0.82122802734375,0.41131544568385087,0.2589031564298817,0.2590506329113924,0.9978059483178937,0.41131544566318384
ISIC_0014554.jpg,0.84259033203125,0.0,0.0,0.0,0.0,0.0
ISIC_0016030.jpg,0.907623291015625,0.0,0.0,0.0,0.0,0.0
ISIC_0008785.jpg,0.9403839111328125,0.5442668844045259,0.37387820512820513,0.37387820512820513,1.0,0.5442668843410396
ISIC_0010368.jpg,0.9722137451171875,0.9172836702248467,0.8472059070313811,0.8660262458186808,0.9749903437620703,0.9172836701831804
ISIC_0013695.jpg,0.9495849609375,0.0,0.0,0.0,0.0,0.0
ISIC_0009188.jpg,0.964630126953125,0.0,0.0,0.0,0.0,0.0
ISIC_0014715.jpg,0.93756103515625,0.7015317286652079,0.5402763734411864,0.5405800359712231,0.9989613626921479,0.7015317286140386
ISIC_0000339.jpg,0.9019927978515625,0.4448094044429078,0.286016007114273,0.286016007114273,1.0,0.4448094044044594
ISIC_0000155.jpg,0.941558837890625,0.9355826157158235,0.8789621717283443,0.8817766787140955,0.9963817439277782,0.9355826157000877
ISIC_0001299.jpg,0.9384765625,0.0,0.0,0.0,0.0,0.0
ISIC_0011227.jpg,0.650054931640625,0.0,0.0,0.0,0.0,0.0
ISIC_0014286.jpg,0.99078369140625,0.0,0.0,0.0,0.0,0.0
ISIC_0013836.jpg,0.9844970703125,0.0,0.0,0.0,0.0,0.0
ISIC_0014652.jpg,0.5149078369140625,0.2814456524195918,0.1637688402556751,0.16380330974242943,0.998716714789862,0.28144565241323044
ISIC_0011110.jpg,0.96044921875,0.852760736196319,0.7433155080213903,0.7459749552772809,0.9952267303102625,0.8527607361478777
ISIC_0015614.jpg,0.9486541748046875,0.6081285664376382,0.4369143239625167,0.44367034834324554,0.966321243523316,0.6081285663668186
ISIC_0012147.jpg,0.965850830078125,0.0,0.0,0.0,0.0,0.0
ISIC_0000505.jpg,0.9158782958984375,0.6063548732595502,0.43508556204529153,0.43508556204529153,1.0,0.6063548732162546
ISIC_0016052.jpg,0.8179168701171875,0.0,0.0,0.0,0.0,0.0
ISIC_0013434.jpg,0.9584197998046875,0.0,0.0,0.0,0.0,0.0
ISIC_0015945.jpg,0.9872894287109375,0.6364033173286774,0.4667093469910371,0.47245625405055086,0.9745989304812834,0.6364033170508934
ISIC_0000278.jpg,0.446502685546875,0.0,0.0,0.0,0.0,0.0
ISIC_0011139.jpg,0.635894775390625,0.0,0.0,0.0,0.0,0.0
ISIC_0000532.jpg,0.8766326904296875,0.5835694050991501,0.412,0.412,1.0,0.5835694050690925
ISIC_0013525.jpg,0.94879150390625,0.5278559369724254,0.35856269113149847,0.35856269113149847,1.0,0.5278559368981631
ISIC_0013288.jpg,0.963623046875,0.0,0.0,0.0,0.0,0.0
ISIC_0011207.jpg,0.94073486328125,0.0,0.0,0.0,0.0,0.0
ISIC_0000413.jpg,0.531402587890625,0.0,0.0,0.0,0.0,0.0
ISIC_0013340.jpg,0.9839935302734375,0.0,0.0,0.0,0.0,0.0
ISIC_0015175.jpg,0.9281768798828125,0.761586385047865,0.6149693251533742,0.6169374692269818,0.9948392219134577,0.76158638500929
ISIC_0000032.jpg,0.6720733642578125,0.0013939872682496167,0.0006974797730865805,0.0006974797730865805,1.0,0.0013939872681848432
ISIC_0014438.jpg,0.90216064453125,0.0,0.0,0.0,0.0,0.0
ISIC_0015113.jpg,0.9255828857421875,0.7828680824540314,0.6432072572975346,0.6434426229508197,0.9994316244174151,0.7828680824191768
ISIC_0000542.jpg,0.6712493896484375,0.3611942953716607,0.220400926327978,0.220400926327978,1.0,0.3611942953609513
ISIC_0013651.jpg,0.6745452880859375,0.10242814459453772,0.0539785327774328,0.0539785327774328,1.0,0.10242814459022732
ISIC_0012735.jpg,0.9865570068359375,0.6806814063066329,0.515934065934066,0.515934065934066,1.0,0.6806814060599198
ISIC_0013816.jpg,0.8743133544921875,0.0,0.0,0.0,0.0,0.0
ISIC_0015251.jpg,0.9612884521484375,0.0,0.0,0.0,0.0,0.0
ISIC_0000173.jpg,0.878387451171875,0.7805012393280089,0.6400180668473351,0.6484829069607798,0.9800124489937063,0.7805012393065133
ISIC_0014850.jpg,0.8518524169921875,0.08655564963778342,0.04523551971678631,0.04523551971678631,1.0,0.08655564962964007
ISIC_0014708.jpg,0.8376312255859375,0.5460905174252442,0.3756014552282596,0.3778630460448642,0.9843149315700446,0.5460905174019498
ISIC_0009875.jpg,0.8004150390625,0.5681458003169572,0.3967902600996126,0.3967902600996126,1.0,0.568145800298199
ISIC_0014720.jpg,0.55938720703125,0.19695199955503642,0.10923280994539902,0.10923280994539902,1.0,0.19695199954955914
ISIC_0013813.jpg,0.4514007568359375,0.0,0.0,0.0,0.0,0.0
